doi,title,is_oa,oa_status,pdf_url,query_label,search_letter,reason
10.1016/j.rcim.2025.102982,"Integrating large language model and digital twins in the context of industry 5.0: Framework, challenges and opportunities",FALSE,closed,NA,Block 1H: AI and research practice (no field restriction),H,No open access version found via Unpaywall
10.1038/s41586-025-10078-y,Investigating the replicability of the social and behavioural sciences,FALSE,closed,NA,Block 2D: Pre-registration and explicit reasoning,D,No open access version found via Unpaywall
10.17705/1cais.05406,Machine Learning System Development in Information Systems Development Praxis,FALSE,closed,NA,Block 2G: Structured prompts and epistemic quality,G,No open access version found via Unpaywall
10.32405/978-617-7990-72-6-2024-367,Comparative &amp; International education – 2024: integration processes in the academic discourse,FALSE,closed,NA,Block 1C: AI and journal/publication policy,C,No open access version found via Unpaywall
10.13106/jidb.2020.vol11.no4.7,The Impact of Technology Adoption on Organizational Productivity,TRUE,gold,http://koreascience.or.kr:80/article/JAKO202014862060539.pdf,Block 2E: Tacit knowledge,E,Download failed despite OA URL
10.3390/app15020863,The Integration of AI and Metaverse in Education: A Systematic Literature Review,TRUE,gold,https://www.mdpi.com/2076-3417/15/2/863/pdf?version=1737043811,Block 1H: AI and research practice (no field restriction),H,Download failed despite OA URL
10.3390/educsci15070868,"University Teachers’ Digital Competence and AI Literacy: Moderating Role of Gender, Age, Experience, and Discipline",TRUE,gold,https://www.mdpi.com/2227-7102/15/7/868/pdf?version=1751867204,Block 1B: AI in research methodology,B,Download failed despite OA URL
10.1108/md-10-2024-2309,The impact of artificial intelligence on business models: a bibliometric-systematic literature review,TRUE,green,https://www.emerald.com/md/article-pdf/63/13/372/10048139/md-10-2024-2309en.pdf,Block 1B: AI in research methodology,B,Download failed despite OA URL
10.1111/ropr.12630,The interface between research funding and environmental policies in an emergent economy using neural topic modeling: Proposals for a research agenda,TRUE,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ropr.12630,Block 1A: AI in research practice (broad fields),A,Download failed despite OA URL
10.1093/abm/kaaf073,The Effect of Health Literacy Interventions on Self-management in Chronic Diseases: A Systematic Review,TRUE,hybrid,https://academic.oup.com/abm/article-pdf/59/1/kaaf073/65053228/kaaf073.pdf,Block 2D: Pre-registration and explicit reasoning,D,Download failed despite OA URL
10.3390/agriculture13081475,Reliability Study of an Intelligent Profiling Progressive Automatic Glue Cutter Based on the Improved FMECA Method,TRUE,gold,https://www.mdpi.com/2077-0472/13/8/1475/pdf?version=1690354376,Block 2G: Structured prompts and epistemic quality,G,Download failed despite OA URL
10.1177/00472816231226249,"Synthetic Genres: Expert Genres, Non-Specialist Audiences, and Misinformation in the Artificial Intelligence Age",TRUE,hybrid,https://journals.sagepub.com/doi/pdf/10.1177/00472816231226249,Block 2G: Structured prompts and epistemic quality,G,Download failed despite OA URL
10.3390/educsci15060774,Artificial Intelligence: Objective or Tool in the 21st-Century Higher Education Strategy and Leadership?,TRUE,gold,https://www.mdpi.com/2227-7102/15/6/774/pdf?version=1750250946,Block 1C: AI and journal/publication policy,C,Download failed despite OA URL
10.3390/educsci15080967,"Transforming Learning Environments: Asset Management, Social Innovation and Design Thinking for Educational Facilities 5.0",TRUE,gold,https://www.mdpi.com/2227-7102/15/8/967/pdf?version=1753695390,Block 1C: AI and journal/publication policy,C,Download failed despite OA URL
10.1073/pnas.2314021121,Can Generative AI improve social science?,TRUE,hybrid,https://www.pnas.org/doi/pdf/10.1073/pnas.2314021121,Block 1A: AI in social science research,A,Previously failed — not retried
10.7551/mitpress/14926.001.0001,Data Paradoxes,TRUE,hybrid,https://direct.mit.edu/books/oa-monograph/5570/bookpreview-pdf/2079152,Block 2G: Structured prompts and epistemic quality,G,Previously failed — not retried
10.1109/emr.2024.3353338,Comparing the Ideation Quality of Humans With Generative Artificial Intelligence,TRUE,hybrid,https://ieeexplore.ieee.org/ielx7/46/8466592/10398283.pdf,Block 1A: AI in social science research,A,Previously failed — not retried
10.3390/rel15030290,The Role of Artificial Intelligence in the Study of the Psychology of Religion,TRUE,gold,https://www.mdpi.com/2077-1444/15/3/290/pdf?version=1708939162,Block 1A: AI in social science research,A,Previously failed — not retried
10.1073/pnas.2401227121,How should the advancement of large language models affect the practice of science?,TRUE,hybrid,https://www.pnas.org/doi/pdf/10.1073/pnas.2401227121,Block 1A: AI in social science research,A,Previously failed — not retried
10.1098/rsos.240197,Do large language models have a legal duty to tell the truth?,TRUE,gold,https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.240197,Block 2G: Structured prompts and epistemic quality,G,Previously failed — not retried
10.3390/info16080657,Generative AI in Education: Mapping the Research Landscape Through Bibliometric Analysis,TRUE,gold,https://www.mdpi.com/2078-2489/16/8/657/pdf?version=1754031286,Block 2G: Structured prompts and epistemic quality,G,Previously failed — not retried
10.1073/pnas.2308950121,GPT is an effective tool for multilingual psychological text analysis,TRUE,hybrid,https://www.pnas.org/doi/pdf/10.1073/pnas.2308950121,Venue: PNAS,Venue,Previously failed — not retried
10.1073/pnas.2319112121,"AI can help people feel heard, but an AI label diminishes this impact",TRUE,hybrid,https://www.pnas.org/doi/pdf/10.1073/pnas.2319112121,Venue: PNAS,Venue,Previously failed — not retried
10.3390/agriculture11010022,A Comparative Study on Application of Unmanned Aerial Vehicle Systems in Agriculture,TRUE,gold,https://www.mdpi.com/2077-0472/11/1/22/pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1073/pnas.2405460121,Evaluating large language models in theory of mind tasks,TRUE,hybrid,https://www.pnas.org/doi/pdf/10.1073/pnas.2405460121,Venue: PNAS,Venue,Previously failed — not retried
10.1016/j.autcon.2022.104289,Integrated applications of building information modeling and artificial intelligence techniques in the AEC/FM industry,TRUE,bronze,https://www.sciencedirect.com/science/article/pii/S0926580522001625,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1103/prxquantum.2.030202,First and Second Law of Quantum Thermodynamics: A Consistent Derivation Based on a Microscopic Definition of Entropy,TRUE,gold,http://link.aps.org/pdf/10.1103/PRXQuantum.2.030202,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1787/0f8bd468-en,Reducing the precarity of academic research careers,TRUE,bronze,https://www.oecd-ilibrary.org/deliver/0f8bd468-en.pdf?itemId=%2Fcontent%2Fpaper%2F0f8bd468-en&mimeType=pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1073/pnas.2311627120,Leveraging AI for democratic discourse: Chat interventions can improve online political conversations at scale,TRUE,hybrid,https://doi.org/10.1073/pnas.2311627120,Venue: PNAS,Venue,Previously failed — not retried
10.1155/2020/1680845,"Research on How Human Intelligence, Consciousness, and Cognitive Computing Affect the Development of Artificial Intelligence",TRUE,gold,https://downloads.hindawi.com/journals/complexity/2020/1680845.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1073/pnas.2313790120,Large language models show human-like content biases in transmission chain experiments,TRUE,green,https://www.pnas.org/doi/pdf/10.1073/pnas.2313790120,Venue: PNAS,Venue,Previously failed — not retried
10.1145/3476080,Adaptive Folk Theorization as a Path to Algorithmic Literacy on Changing Platforms,TRUE,hybrid,https://dl.acm.org/doi/pdf/10.1145/3476080,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1521/soco.2020.38.supp.s1,Twenty-Five Years of Research Using Implicit Measures,TRUE,bronze,https://guilfordjournals.com/doi/pdf/10.1521/soco.2020.38.supp.s1,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.3390/su132212465,"Impact of Empowering Leadership, Innovative Work, and Organizational Learning Readiness on Sustainable Economic Performance: An Empirical Study of Companies in Russia during the COVID-19 Pandemic",TRUE,gold,https://www.mdpi.com/2071-1050/13/22/12465/pdf?version=1636679256,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1111/ijmr.12242,Temporary Competitive Advantage: A State‐of‐the‐Art Literature Review and Research Directions,TRUE,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ijmr.12242,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1016/j.heliyon.2024.e25383,A systematic literature review of knowledge graph construction and application in education,TRUE,gold,http://www.cell.com/article/S2405844024014142/pdf,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1111/joes.12611,Artificial Intelligence and Big Data in Sustainable Entrepreneurship,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/joes.12611,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1109/access.2023.3349379,"A Systematic Literature Review of Digital Twin Research for Healthcare Systems: Research Trends, Gaps, and Realization Challenges",TRUE,gold,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10379674.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1038/s41562-023-01742-2,Machine culture,TRUE,green,https://publications.ut-capitole.fr/id/eprint/48471/1/bonnefon_machine_culture.pdf,Venue: Nature Human Behaviour,Venue,Previously failed — not retried
10.1016/j.pursup.2023.100823,The role of artificial intelligence in the procurement process: State of the art and research agenda,TRUE,hybrid,https://www.sciencedirect.com/science/article/pii/S1478409223000079,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1093/jts/flad001,"The Secretary: Enslaved Workers, Stenography, and the Production of Early Christian Literature",TRUE,hybrid,https://doi.org/10.1093/jts/flad001,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1177/17456916221141344,(Why) Is Misinformation a Problem?,TRUE,hybrid,https://journals.sagepub.com/doi/pdf/10.1177/17456916221141344,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1108/jsma-02-2021-0033,Can digitalization favour the emergence of innovative and sustainable business models? A qualitative exploration in the automotive sector,TRUE,hybrid,https://www.emerald.com/insight/content/doi/10.1108/JSMA-02-2021-0033/full/pdf?title=can-digitalization-favour-the-emergence-of-innovative-and-sustainable-business-models-a-qualitative-exploration-in-the-automotive-sector,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1093/reseval/rvaa007,What effects does international mobility have on scientists’ careers? A systematic review,TRUE,bronze,https://academic.oup.com/rev/article-pdf/29/3/327/33556107/rvaa007.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1177/01492063231215032,Time as a Research Lens: A Conceptual Review and Research Agenda,TRUE,hybrid,https://doi.org/10.1177/01492063231215032,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1111/apps.12365,The effects of diversity on creativity: A literature review and synthesis,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/apps.12365,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1016/j.oneear.2021.06.003,Identifying uncertainties in scenarios and models of socio-ecological systems in support of decision-making,TRUE,bronze,http://www.cell.com/article/S2590332221003456/pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1787/7c895724-en,The impact of Artificial Intelligence on the labour market,TRUE,bronze,https://www.oecd-ilibrary.org/deliver/7c895724-en.pdf?itemId=%2Fcontent%2Fpaper%2F7c895724-en&mimeType=pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.3390/electronics13020269,"A Review of Immersive Technologies, Knowledge Representation, and AI for Human-Centered Digital Experiences",TRUE,gold,https://www.mdpi.com/2079-9292/13/2/269/pdf?version=1704615993,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1002/pan3.10168,"Socio‐psychological factors, beyond knowledge, predict people’s engagement in pollinator conservation",TRUE,gold,https://besjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pan3.10168,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1177/01492063221117525,Using Sports Data to Advance Management Research: A Review and a Guide for Future Studies,TRUE,hybrid,https://doi.org/10.1177/01492063221117525,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1016/j.compind.2020.103265,Enterprise modelling: Research review and outlook,TRUE,bronze,https://www.sciencedirect.com/science/article/am/pii/S0166361520304991?via%3Dihub,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1111/etho.12379,“Poor brain development” in the global South? Challenging the science of early childhood interventions,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/etho.12379,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.3390/su12177010,International Forest Governance and Policy: Institutional Architecture and Pathways of Influence in Global Sustainability,TRUE,gold,https://www.mdpi.com/2071-1050/12/17/7010/pdf?version=1599406578,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1098/rstb.2022.0261,Evolution of the polycrisis: Anthropocene traps that challenge global sustainability,TRUE,hybrid,https://doi.org/10.1098/rstb.2022.0261,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1111/soru.12337,Social Innovation for Sustainability Transformation and its Diverging Development Paths in Marginalised Rural Areas,TRUE,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/soru.12337,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1162/coli_a_00492,Language Model Behavior: A Comprehensive Survey,TRUE,gold,https://direct.mit.edu/coli/article-pdf/doi/10.1162/coli_a_00492/2177312/coli_a_00492.pdf,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1177/10497323241244669,"Prompts, Pearls, Imperfections: Comparing ChatGPT and a Human Researcher in Qualitative Data Analysis",TRUE,hybrid,https://journals.sagepub.com/doi/pdf/10.1177/10497323241244669,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1177/2399654420953861,Beyond experiments: Embedding outcomes in climate governance,TRUE,hybrid,https://journals.sagepub.com/doi/pdf/10.1177/2399654420953861,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1016/j.euroecorev.2020.103388,Do university technology transfers increase firms’ innovation?,TRUE,green,https://roderic.uv.es/bitstreams/f1a89988-e83d-42a4-bd9e-79d53639fe0a/download,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.3390/jcm14020550,Artificial Intelligence and Neuroscience: Transformative Synergies in Brain Research and Clinical Applications,TRUE,gold,https://www.mdpi.com/2077-0383/14/2/550/pdf?version=1737025777,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1080/00207543.2023.2270719,"Digital supply chain surveillance using artificial intelligence: definitions, opportunities and risks",TRUE,hybrid,https://www.tandfonline.com/doi/pdf/10.1080/00207543.2023.2270719?needAccess=true,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1093/scipol/scac080,"Missions as boundary objects for transformative change: understanding coordination across policy, research, and stakeholder communities",TRUE,hybrid,https://academic.oup.com/spp/advance-article-pdf/doi/10.1093/scipol/scac080/49119172/scac080.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1177/16094069231180160,Secondary Qualitative Research Methodology Using Online Data within the Context of Social Sciences,TRUE,gold,https://journals.sagepub.com/doi/pdf/10.1177/16094069231180160,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1093/ips/olab003,Toward a Critique of Algorithmic Violence,TRUE,hybrid,https://academic.oup.com/ips/article-pdf/15/1/121/36874988/olab003.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1145/3313831.3376515,Infrastructural Speculations: Tactics for Designing and Interrogating Lifeworlds,TRUE,gold,https://dl.acm.org/doi/pdf/10.1145/3313831.3376515,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1111/hith.12190,HISTORICAL FUTURES,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/hith.12190,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1002/ffo2.148,AI‐assisted scenario generation for strategic planning,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ffo2.148,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1108/jkm-12-2022-0993,Digital technologies and knowledge processes: new emerging strategies in international business. A systematic literature review,TRUE,bronze,https://www.emerald.com/insight/content/doi/10.1108/JKM-12-2022-0993/full/pdf?title=digital-technologies-and-knowledge-processes-new-emerging-strategies-in-international-business-a-systematic-literature-review,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1111/joms.12561,Institutions and Actorhood as Co‐Constitutive and Co‐Constructed: The Argument and Areas for Future Research,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/joms.12561,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1111/csp2.12877,Navigating power in conservation,TRUE,gold,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/csp2.12877,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1146/annurev-publhealth-060722-024251,Using Participatory Implementation Science to Advance Health Equity,TRUE,hybrid,https://doi.org/10.1146/annurev-publhealth-060722-024251,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1177/00220345241235606,Artificial Intelligence in Orthodontics: Critical Review,TRUE,hybrid,https://doi.org/10.1177/00220345241235606,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1177/17456916231214460,AI Psychometrics: Assessing the Psychological Profiles of Large Language Models Through Psychometric Inventories,TRUE,hybrid,https://journals.sagepub.com/doi/pdf/10.1177/17456916231214460,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1080/03043797.2020.1789070,Progression of student self-assessed learning outcomes in systemic PBL,TRUE,bronze,https://www.tandfonline.com/doi/pdf/10.1080/03043797.2020.1789070?needAccess=true,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1073/pnas.2317967121,Deception abilities emerged in large language models,TRUE,hybrid,https://www.pnas.org/doi/pdf/10.1073/pnas.2317967121,Venue: PNAS,Venue,Previously failed — not retried
10.2139/ssrn.4437269,The State of Patenting at Research Institutions in Developing Countries : Policy Approaches and Practices,TRUE,green,http://dx.doi.org/10.2139/ssrn.4437269,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.3390/ijerph17072362,"Visual Storytelling, Intergenerational Environmental Justice and Indigenous Sovereignty: Exploring Images and Stories amid a Contested Oil Pipeline Project",TRUE,gold,https://www.mdpi.com/1660-4601/17/7/2362/pdf?version=1585656347,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1080/23299460.2020.1785678,Embedding responsible innovation within synthetic biology research and innovation: insights from a UK multi-disciplinary research centre,TRUE,bronze,https://www.tandfonline.com/doi/pdf/10.1080/23299460.2020.1785678?needAccess=true,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1163/9789004446458,New Approaches to the Study of Esotericism,TRUE,gold,https://brill.com/downloadpdf/title/59442.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.3390/risks9090170,Intellectual Capital and Innovation Performance: Systematic Literature Review,TRUE,gold,https://www.mdpi.com/2227-9091/9/9/170/pdf?version=1631872890,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1080/17439884.2023.2185630,The possibilities and limits of explicable artificial intelligence (XAI) in education: a socio-technical perspective,TRUE,hybrid,https://doi.org/10.1080/17439884.2023.2185630,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1177/00081256231211020,Designing the Intelligent Organization: Six Principles for Human-AI Collaboration,TRUE,hybrid,https://doi.org/10.1177/00081256231211020,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1073/pnas.2322420121,Embers of autoregression show how large language models are shaped by the problem they are trained to solve,TRUE,hybrid,https://www.pnas.org/doi/pdf/10.1073/pnas.2322420121,Venue: PNAS,Venue,Previously failed — not retried
10.1080/03054985.2023.2182768,The core content framework and the ‘new science’ of educational research,TRUE,hybrid,https://www.tandfonline.com/doi/pdf/10.1080/03054985.2023.2182768?download=true,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1080/17482631.2020.1757336,Vaccine hesitancy among general practitioners in Southern France and their reluctant trust in the health authorities,TRUE,gold,https://www.tandfonline.com/doi/pdf/10.1080/17482631.2020.1757336?needAccess=true,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.3390/electronics13244874,"Artificial Intelligence-Enabled Metaverse for Sustainable Smart Cities: Technologies, Applications, Challenges, and Future Directions",TRUE,gold,https://www.mdpi.com/2079-9292/13/24/4874/pdf?version=1733851025,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1002/sd.2281,Knowledge co‐production and researcher roles in transdisciplinary environmental management projects,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sd.2281,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.28945/4619,The Effect of Marketing Knowledge Management on Bank Performance Through Fintech Innovations: A Survey Study of Jordanian Commercial Banks,TRUE,gold,http://www.ijikm.org/Volume15/IJIKMv15p203-225Al-Dmour6386.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1016/j.jesp.2020.104060,A creative destruction approach to replication: Implicit work and sex morality across cultures,TRUE,hybrid,https://www.sciencedirect.com/science/article/pii/S0022103120304005?via%3Dihub,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.3390/app132111660,Artificial Intelligence in Aviation: New Professionals for New Technologies,TRUE,gold,https://www.mdpi.com/2076-3417/13/21/11660/pdf?version=1698223819,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.3390/su13042313,Exploring the Knowledge Management Impact on Business Education,TRUE,gold,https://www.mdpi.com/2071-1050/13/4/2313/pdf?version=1613816704,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.3390/su13073718,Learning Ethics in AI—Teaching Non-Engineering Undergraduates through Situated Learning,TRUE,gold,https://www.mdpi.com/2071-1050/13/7/3718/pdf?version=1617937100,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1073/pnas.2220283120,A synergistic future for AI and ecology,TRUE,hybrid,https://doi.org/10.1073/pnas.2220283120,Venue: PNAS,Venue,Previously failed — not retried
10.1080/23311975.2023.2275851,ChatGPT: A brief narrative review,TRUE,gold,https://www.tandfonline.com/doi/pdf/10.1080/23311975.2023.2275851?needAccess=true,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1093/ct/qtad006,Artificial intelligence and the public arena,TRUE,hybrid,https://academic.oup.com/ct/advance-article-pdf/doi/10.1093/ct/qtad006/50646931/qtad006.pdf,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1111/radm.12569,"The effects of entrepreneurial ecosystems, knowledge management capabilities, and knowledge spillovers on international open innovation",TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/radm.12569,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1136/bmjhci-2023-100815,ChatGPT in Iranian medical licensing examination: evaluating the diagnostic accuracy and decision-making capabilities of an AI-based model,TRUE,gold,https://informatics.bmj.com/content/bmjhci/30/1/e100815.full.pdf,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1177/00218863231168974,Augmenting Organizational Change and Strategy Activities: Leveraging Generative Artificial Intelligence,TRUE,hybrid,https://journals.sagepub.com/doi/pdf/10.1177/00218863231168974,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.3390/educsci14121363,Gender Differences in the Use of Generative Artificial Intelligence Chatbots in Higher Education: Characteristics and Consequences,TRUE,gold,https://www.mdpi.com/2227-7102/14/12/1363/pdf?version=1734011587,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.3390/educsci15010032,Integration of Generative Artificial Intelligence in Higher Education: Best Practices,TRUE,gold,https://www.mdpi.com/2227-7102/15/1/32/pdf?version=1735635738,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.3390/electronics13214151,How Artificial Intelligence (AI) Is Powering New Tourism Marketing and the Future Agenda for Smart Tourist Destinations,TRUE,gold,https://www.mdpi.com/2079-9292/13/21/4151/pdf?version=1729656988,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.3390/ijgi9010049,Strengthening Participation Using Interactive Planning Support Systems: A Systematic Review,TRUE,gold,https://www.mdpi.com/2220-9964/9/1/49/pdf?version=1579678191,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1016/j.heliyon.2023.e22161,The influence of green human resource management on employees’ green innovation behavior: The role of green organizational commitment and knowledge sharing,TRUE,gold,http://www.cell.com/article/S2405844023093696/pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1098/rsos.241776,Generalization bias in large language model summarization of scientific research,TRUE,gold,https://doi.org/10.1098/rsos.241776,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1111/ejed.12750,"Can AI Empower L2 Education? Exploring Its Influence on the Behavioural, Cognitive and Emotional Engagement of EFL Teachers and Language Learners",TRUE,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ejed.12750,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.1145/3689187.3709614,"Beyond the Hype: A Comprehensive Review of Current Trends in Generative AI Research, Teaching Practices, and Tools",TRUE,gold,https://doi.org/10.1145/3689187.3709614,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.5465/amle.2019.0037,"Power, Powerlessness, and Journal Ranking Lists: The Marginalization of Fields of Practice",TRUE,green,https://researchportal.port.ac.uk/ws/files/18171660/Power_powerlessness_and_journal_ranking_lists_AMLE_2020.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1111/cobi.13903,"Making a case for the consideration of trust, justice, and power in conservation relationships",TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cobi.13903,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1175/bams-d-19-0296.1,The Making of a Metric: Co-Producing Decision-Relevant Climate Science,TRUE,hybrid,https://journals.ametsoc.org/downloadpdf/journals/bams/102/8/BAMS-D-19-0296.1.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.36227/techrxiv.23589741.v3,"Large Language Models: A Comprehensive Survey of its Applications, Challenges, Limitations, and Future Prospects",TRUE,gold,https://www.techrxiv.org/articles/preprint/A_Survey_on_Large_Language_Models_Applications_Challenges_Limitations_and_Practical_Usage/23589741/3/files/42375240.pdf,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.4324/9780429285882,Intellectual Capital in the Digital Economy,TRUE,green,https://lutpub.lut.fi/bitstream/10024/160779/1/kianto_et_al_what_drives_aam.pdf,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1080/23299460.2024.2370082,Responsibility and the hidden politics of directionality: opening up ‘innovation democracies’ for sustainability transformations,TRUE,gold,https://www.tandfonline.com/doi/pdf/10.1080/23299460.2024.2370082?needAccess=true,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1145/3600211.3604693,"Democratising AI: Multiple Meanings, Goals, and Methods",TRUE,gold,https://dl.acm.org/doi/pdf/10.1145/3600211.3604693,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
10.3390/su14116878,Knowledge Management in Society 5.0: A Sustainability Perspective,TRUE,gold,https://www.mdpi.com/2071-1050/14/11/6878/pdf?version=1654349150,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1108/jkm-12-2020-0922,Do mistakes acceptance foster innovation? Polish and US cross-country study of tacit knowledge sharing in IT,TRUE,bronze,https://www.emerald.com/insight/content/doi/10.1108/JKM-12-2020-0922/full/pdf?title=do-mistakes-acceptance-foster-innovation-polish-and-us-cross-country-study-of-tacit-knowledge-sharing-in-it,Block 2E: Tacit knowledge,E,Previously failed — not retried
10.1111/jpim.12754,Fueling innovation management research: Future directions and five forward‐looking paths,TRUE,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jpim.12754,Block 1H: AI and research practice (no field restriction),H,Previously failed — not retried
